filnavn,sti,aar,avsender,uid,kilde_type,kilde_fil,kilde_uri,antall_tegn,antall_ord
2019_hjelmeland-kommune_27888aeb-f354-4325-8dfc-fc6a872f0ae2.txt,høringer/foer-2022/2019_hjelmeland-kommune_27888aeb-f354-4325-8dfc-fc6a872f0ae2.txt,2019,Hjelmeland kommune,27888aeb-f354-4325-8dfc-fc6a872f0ae2,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000026_sha256_fab5e211bdbe490eeab552736d3accd8e25aa4b1d99de04f01cb73e3d2e0194e.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=27888aeb-f354-4325-8dfc-fc6a872f0ae2,720,104
2019_instituttene-for-finans-og-samfunnskonomi-ved-bi-pdf-804kb_no-uid_307675daab.txt,høringer/foer-2022/2019_instituttene-for-finans-og-samfunnskonomi-ved-bi-pdf-804kb_no-uid_307675daab.txt,2019,"Instituttene for finans- og samfunnsøkonomi ved BI (PDF, 804KB)",no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000015_sha256_bea5903adf4be3666f51931ff985788246b56d17ec1186e7eaa09a956ea7b996.pdf,https://www.regjeringen.no/contentassets/0c756aa6ea344a05bb539016ebd0c0d2/instituttene-for-finans--og-samfunnsokonomi-ved-bi.pdf?uid=Instituttene_for_finans-_og_samfunns%C3%B8konomi_ved_BI,8503,1270
2019_interkommunalt-politisk-rad-namdal-namdal-regionrad_80b83e73-4631-45ae-ac65-e003177b524f.txt,høringer/foer-2022/2019_interkommunalt-politisk-rad-namdal-namdal-regionrad_80b83e73-4631-45ae-ac65-e003177b524f.txt,2019,Interkommunalt politisk råd Namdal (Namdal regionråd),80b83e73-4631-45ae-ac65-e003177b524f,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000016_sha256_25b86d23d6fc316b6b1f030d8cd3b3848b560c2d74fb60acd7368b77024bbced.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=80b83e73-4631-45ae-ac65-e003177b524f,1800,246
2019_justis-og-beredskapsdepartementet-uten-merknader_0ff809b9-bb42-4f79-a6fc-d1e177d46949.txt,høringer/foer-2022/2019_justis-og-beredskapsdepartementet-uten-merknader_0ff809b9-bb42-4f79-a6fc-d1e177d46949.txt,2019,Justis- og beredskapsdepartementet (uten merknader),0ff809b9-bb42-4f79-a6fc-d1e177d46949,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000021_sha256_6b0729751044d0107f141836a09fa4ca6a89be2fe6a2e15cbca26a6f6da7719d.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=0ff809b9-bb42-4f79-a6fc-d1e177d46949,68,9
2019_karlsy-kommune-pdf-289kb_no-uid_61427a99e1.txt,høringer/foer-2022/2019_karlsy-kommune-pdf-289kb_no-uid_61427a99e1.txt,2019,"Karlsøy kommune (PDF, 289KB)",no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000018_sha256_9ca53a79befd87af819348f07bee11073f19223d036747ccb497d572dff35f52.pdf,https://www.regjeringen.no/contentassets/0c756aa6ea344a05bb539016ebd0c0d2/karlsoy-kommune.pdf?uid=Karls%C3%B8y_kommune,15901,2233
2019_klima-og-miljdepartementet-pdf-291kb_no-uid_19480c55d6.txt,høringer/foer-2022/2019_klima-og-miljdepartementet-pdf-291kb_no-uid_19480c55d6.txt,2019,"Klima- og miljødepartementet (PDF, 291KB)",no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000019_sha256_e2e5dfbbed1baa8e9446efcaebf3eaba8f9227184660c9fc2897a8405bb56685.pdf,https://www.regjeringen.no/contentassets/0c756aa6ea344a05bb539016ebd0c0d2/klima--og-miljodepartementet.pdf?uid=Klima-_og_milj%C3%B8departementet,698,111
2019_kpmg-law-advokatfirma-as-uten-merknader_no-uid_62a2d16b2c.txt,høringer/foer-2022/2019_kpmg-law-advokatfirma-as-uten-merknader_no-uid_62a2d16b2c.txt,2019,KPMG Law Advokatfirma AS (uten merknader),no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000029_sha256_19f9bc32cedd302e74552f4e3d2fbcafecf32cda8c82edd58cc7c26e7b469930.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=63d126ec-04e8-4bdf-9c54-0a1cf78987e0,39797,5562
2019_ks-troms-og-finnmark-pdf-382kb_no-uid_6a583341cb.txt,høringer/foer-2022/2019_ks-troms-og-finnmark-pdf-382kb_no-uid_6a583341cb.txt,2019,"KS Troms og Finnmark (PDF, 382KB)",no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000020_sha256_af82d756f8a97dc0885efa0cba445df098f8ed6e1b55e7160627a3105e5322b7.pdf,https://www.regjeringen.no/contentassets/0c756aa6ea344a05bb539016ebd0c0d2/ks-troms-og-finnmark.pdf?uid=KS_Troms_og_Finnmark,3138,458
2019_ks_d4beab37-98e9-4db3-a915-82bda0a90a3a.txt,høringer/foer-2022/2019_ks_d4beab37-98e9-4db3-a915-82bda0a90a3a.txt,2019,KS,d4beab37-98e9-4db3-a915-82bda0a90a3a,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000022_sha256_496ddd0a8ac0ae79976d853525ac845510cd8c91ede7a9d832b72b504d4619a6.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=d4beab37-98e9-4db3-a915-82bda0a90a3a,11565,1692
2019_kvam-herad_3628aa96-54c3-4a6e-89fa-be9546b6480f.txt,høringer/foer-2022/2019_kvam-herad_3628aa96-54c3-4a6e-89fa-be9546b6480f.txt,2019,Kvam herad,3628aa96-54c3-4a6e-89fa-be9546b6480f,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000028_sha256_0789b6842403ff1202fe7d7d0ff8277dcd0f86f014a88ecb7e37b9063e1af0ce.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=3628aa96-54c3-4a6e-89fa-be9546b6480f,2736,414
2019_kvam-hgre-pdf-87kb_no-uid_c6b3510774.txt,høringer/foer-2022/2019_kvam-hgre-pdf-87kb_no-uid_c6b3510774.txt,2019,"Kvam høgre (PDF, 87KB)",no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000023_sha256_6a53947e9f767500f55f38736c7f3509556afee6424387b044a3606f0005c5a1.pdf,https://www.regjeringen.no/contentassets/0c756aa6ea344a05bb539016ebd0c0d2/kvam-hogre.pdf?uid=Kvam_h%C3%B8gre,3136,471
2019_kvinnherad-kommune-uten-merknader_40b10be1-df3a-4813-9e51-ef564318fb15.txt,høringer/foer-2022/2019_kvinnherad-kommune-uten-merknader_40b10be1-df3a-4813-9e51-ef564318fb15.txt,2019,Kvinnherad kommune (uten merknader),40b10be1-df3a-4813-9e51-ef564318fb15,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000030_sha256_eb4a0b53a783fa4774d5eca17f615bd59c1f4f93f9632d939ca9821631239807.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=40b10be1-df3a-4813-9e51-ef564318fb15,1508,221
2019_kystrederiene_no-uid_3d313bad36.txt,høringer/foer-2022/2019_kystrederiene_no-uid_3d313bad36.txt,2019,Kystrederiene,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000031_sha256_39e73133dfd1919a486310b1be697c57af3e505e10c438f898bf148f18f13ff8.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=096c1c93-55da-48c1-b351-a2521d18049d,4676,680
2019_landsorganisasjonen-i-norge_no-uid_121fccbb29.txt,høringer/foer-2022/2019_landsorganisasjonen-i-norge_no-uid_121fccbb29.txt,2019,Landsorganisasjonen i Norge,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000025_sha256_2d7ee133d1ff2df2c857b8c99fa342723a423fc54fdcbca44237ae59f5c7ccb6.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=89a13392-31ea-4f5d-ac5f-b5009248f521,2022,317
2019_lebesby-kommune-uten-merknader_c6a42dcf-79d5-4319-8547-e2a7ff0abe9d.txt,høringer/foer-2022/2019_lebesby-kommune-uten-merknader_c6a42dcf-79d5-4319-8547-e2a7ff0abe9d.txt,2019,Lebesby kommune (uten merknader),c6a42dcf-79d5-4319-8547-e2a7ff0abe9d,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000024_sha256_e244f3d7451512c0fba9edd4713cc463af74254d99f6c95a00b060f99c067956.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=c6a42dcf-79d5-4319-8547-e2a7ff0abe9d,765,110
2019_leka-kommune_no-uid_e840f06419.txt,høringer/foer-2022/2019_leka-kommune_no-uid_e840f06419.txt,2019,Leka kommune,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000032_sha256_67fdd8a361b4d275fbae6d6d6ab2852e81fd6e98d1f26d8cbffad48ea5ddca4c.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=903605fa-3832-4c04-aee9-b46ca2f44f2f,11485,1720
2019_lo-i-trondheim_4213ef6d-90fc-495b-9e6c-a06c2d893531.txt,høringer/foer-2022/2019_lo-i-trondheim_4213ef6d-90fc-495b-9e6c-a06c2d893531.txt,2019,LO i Trondheim,4213ef6d-90fc-495b-9e6c-a06c2d893531,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000026_sha256_e5a8aa98a6a739d0127244661afc45cfff1b8b170ff4d759024c3c59a58780d2.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=4213ef6d-90fc-495b-9e6c-a06c2d893531,3568,499
2019_lofotradet_d53ff2da-2dda-40a9-9311-8a1e6223fb5d.txt,høringer/foer-2022/2019_lofotradet_d53ff2da-2dda-40a9-9311-8a1e6223fb5d.txt,2019,Lofotrådet,d53ff2da-2dda-40a9-9311-8a1e6223fb5d,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000027_sha256_cba0b596a3c4a1194abf0ea7e4b6611f5c64abf556284b27e360ac269fa0c11c.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=d53ff2da-2dda-40a9-9311-8a1e6223fb5d,3786,539
2019_lury-kommune-formannskapet_3e4d8b3b-81f1-4a45-9d51-36bc4e3b8ab5.txt,høringer/foer-2022/2019_lury-kommune-formannskapet_3e4d8b3b-81f1-4a45-9d51-36bc4e3b8ab5.txt,2019,"Lurøy kommune, formannskapet",3e4d8b3b-81f1-4a45-9d51-36bc4e3b8ab5,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000033_sha256_ed330b29c2edfda519718e806cc0cd772eb936802dbe8c436aca7b75532f5189.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=3e4d8b3b-81f1-4a45-9d51-36bc4e3b8ab5,1102,150
2019_marine-constructions-as-og-risnes-marine-craft-as_no-uid_bb10a1d8a4.txt,høringer/foer-2022/2019_marine-constructions-as-og-risnes-marine-craft-as_no-uid_bb10a1d8a4.txt,2019,Marine Constructions AS og Risnes Marine Craft AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000028_sha256_ff99a67fbbfa4c5edb845668603e296cb419f6c4c1713b49bf8a332345a8ffe8.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=cd814228-46ad-4bb1-9762-7f97e43a3e75,8130,1260
2019_masval-fiskeoppdrett-as_no-uid_a423de770d.txt,høringer/foer-2022/2019_masval-fiskeoppdrett-as_no-uid_a423de770d.txt,2019,Måsøval Fiskeoppdrett AS,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000032_sha256_b8dd7b016b0874675597194f3591634e87ca0161444348d1966de854a5c5f807.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=9ef7cc0b-973f-4727-a674-26dd2cfb019e,25823,4281
2019_mdg-kvinnherad_ca87c8fc-d9d6-42bf-8999-74c06f92c433.txt,høringer/foer-2022/2019_mdg-kvinnherad_ca87c8fc-d9d6-42bf-8999-74c06f92c433.txt,2019,MDG Kvinnherad,ca87c8fc-d9d6-42bf-8999-74c06f92c433,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000034_sha256_9ea7ae325b37482f4cc793fd208683fee8b6e9e62fc4c9ae4a4171db214e9436.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=ca87c8fc-d9d6-42bf-8999-74c06f92c433,782,116
2019_mely-kommune_ee6416d7-4e94-4c89-abef-38bd50ee02d4.txt,høringer/foer-2022/2019_mely-kommune_ee6416d7-4e94-4c89-abef-38bd50ee02d4.txt,2019,Meløy kommune,ee6416d7-4e94-4c89-abef-38bd50ee02d4,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000035_sha256_c6db2db209ad999a5fb201c26ab822fa50c0adad8f63c62b1d062534394f0826.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=ee6416d7-4e94-4c89-abef-38bd50ee02d4,3337,471
2019_midt-tromsradet_no-uid_41feae56c6.txt,høringer/foer-2022/2019_midt-tromsradet_no-uid_41feae56c6.txt,2019,Midt- Tromsrådet,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000029_sha256_9a7435a1ba7f8f16cddc0e2d22afa5c74b6c3201284ac22919b4b364332201ed.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=e84683de-be4b-427d-9abf-6d3e181d7b13,1857,265
2019_mre-og-romsdal-fylkeskommune_52f91e7f-64b4-4186-90c8-a30bf3e7cbaf.txt,høringer/foer-2022/2019_mre-og-romsdal-fylkeskommune_52f91e7f-64b4-4186-90c8-a30bf3e7cbaf.txt,2019,Møre og Romsdal fylkeskommune,52f91e7f-64b4-4186-90c8-a30bf3e7cbaf,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000030_sha256_89c6900c59cf241bd6a1128af4db77859660a567a8c74069d50076f52efb0741.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=52f91e7f-64b4-4186-90c8-a30bf3e7cbaf,1069,157
2019_namdalskysten-nringsforening_no-uid_884312e086.txt,høringer/foer-2022/2019_namdalskysten-nringsforening_no-uid_884312e086.txt,2019,Namdalskysten Næringsforening,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000031_sha256_91c2a69c1e7bc37836b6eb08de95df34f1d5dfaabaa4d38e012790a55b205c44.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=4926f913-46a6-4559-a245-0b6fac817a93,14793,2216
2019_narvik-kommune_no-uid_1081c7172d.txt,høringer/foer-2022/2019_narvik-kommune_no-uid_1081c7172d.txt,2019,Narvik kommune,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000036_sha256_0a16e0067325949ba85ed539b402d5303e3e636d21f495c1cffd719cc30edffd.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=896924ec-df4d-4bc7-9f0d-4caca31be483,4774,679
2019_nettverk-fjord-og-kystkommuner_no-uid_6d07619611.txt,høringer/foer-2022/2019_nettverk-fjord-og-kystkommuner_no-uid_6d07619611.txt,2019,Nettverk fjord- og kystkommuner,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000037_sha256_07cb090348981d667e5aca295d3f9d1326714e5ec50ea09dbd9cac971f570f55.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=c3c21046-f14d-46d6-9a73-427e8a0318b3,11475,1719
2019_nho-mat-og-drikke_no-uid_972651c664.txt,høringer/foer-2022/2019_nho-mat-og-drikke_no-uid_972651c664.txt,2019,NHO Mat og Drikke,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000039_sha256_c3cf92fac0bece1e5e4e47e9dcfc3a891c781a96e835fbeb17bb41cbad7db6e3.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=19660c04-644a-4cbc-bb88-0b7f8b18f090,2393,361
2019_nho-reiseliv_no-uid_fa1567685a.txt,høringer/foer-2022/2019_nho-reiseliv_no-uid_fa1567685a.txt,2019,NHO Reiseliv,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000040_sha256_886a731353ae4656af25474a63796e57815cd62c3ec045d19bd3da697d1f00ae.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=27f15809-bf03-4193-891f-339b7cb660c1,3906,571
2019_nho_no-uid_29a2890277.txt,høringer/foer-2022/2019_nho_no-uid_29a2890277.txt,2019,NHO,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000033_sha256_b2c9fd78a9b32631f7310b2151b3dfa7e2443f187aeb7288afb2142a7ef04346.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=d1d1c755-5cc2-48d2-9469-cb87755450de,620,92
2019_nits-fagrad-finans-pdf-163kb_no-uid_af86fcec98.txt,høringer/foer-2022/2019_nits-fagrad-finans-pdf-163kb_no-uid_af86fcec98.txt,2019,"NiTs Fagråd Finans (PDF, 163KB)",no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000038_sha256_bbee6dfd0287e3f6d2b682b753f82e614441c3839bd9f65e8f2c344f7f418e6c.pdf,https://www.regjeringen.no/contentassets/0c756aa6ea344a05bb539016ebd0c0d2/nits-fagrad-finans.pdf?uid=NiTs_Fagr%C3%A5d_Finans,9715,1436
2019_nord-troms-regionrad-da_no-uid_55e57aec4c.txt,høringer/foer-2022/2019_nord-troms-regionrad-da_no-uid_55e57aec4c.txt,2019,Nord-Troms regionråd DA,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000042_sha256_c61a121517c5f8584d12d75b7d9c324c81e9ff847f760ad8a9dd848181c674e5.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=9d4568fa-61f9-4fb8-bdfe-88b66d688fa9,2513,360
2019_nord-universitet_b36ca29f-911e-41e8-beab-655580c9d515.txt,høringer/foer-2022/2019_nord-universitet_b36ca29f-911e-41e8-beab-655580c9d515.txt,2019,Nord universitet,b36ca29f-911e-41e8-beab-655580c9d515,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000034_sha256_3895c5e23baba39f9d93d851671ace87a455e7837c2fd4d61b72d8761b66bb83.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=b36ca29f-911e-41e8-beab-655580c9d515,2363,331
2019_nordlaks_488939b6-ac03-4b64-bb7c-10e3ea5248dc.txt,høringer/foer-2022/2019_nordlaks_488939b6-ac03-4b64-bb7c-10e3ea5248dc.txt,2019,Nordlaks,488939b6-ac03-4b64-bb7c-10e3ea5248dc,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000044_sha256_a852c624fd268ddea74bf3e4afe9b18ab021dec3f02f9e536ce0a27a2d94b96d.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=488939b6-ac03-4b64-bb7c-10e3ea5248dc,8799,1293
2019_nordland-fylkeskommune-pdf-180kb_no-uid_7bb4d2f284.txt,høringer/foer-2022/2019_nordland-fylkeskommune-pdf-180kb_no-uid_7bb4d2f284.txt,2019,"Nordland fylkeskommune (PDF, 180KB)",no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000043_sha256_36e42f3c9a467857302ff20827c8973b6b68133aa8c11c08d2ac66c51b4a9c18.pdf,https://www.regjeringen.no/contentassets/0c756aa6ea344a05bb539016ebd0c0d2/norland-fylkeskommune.pdf?uid=Nordland_fylkeskommune,2830,395
2019_norges-bondelag_no-uid_0a606b913b.txt,høringer/foer-2022/2019_norges-bondelag_no-uid_0a606b913b.txt,2019,Norges Bondelag,no-uid,pdf,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000045_sha256_04d188d129fc2409d6d233bda302934754d4eeacbe72d28ade5d08ad6cb3e22f.pdf,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/Download/?vedleggId=ac1c9b29-8581-47dd-8251-a91a8c1b81f8,4907,698
2019_norges-fiskarlag_3fbbcae9-29f9-41b9-8d72-8cfdf7c3f9b5.txt,høringer/foer-2022/2019_norges-fiskarlag_3fbbcae9-29f9-41b9-8d72-8cfdf7c3f9b5.txt,2019,Norges Fiskarlag,3fbbcae9-29f9-41b9-8d72-8cfdf7c3f9b5,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102359694-1_0000035_sha256_abdb6f8e5e024d8fe433f52b86dbdf8eae0eadaeeeaf50cf38aa5ffd79e2b7f6.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=3fbbcae9-29f9-41b9-8d72-8cfdf7c3f9b5,2247,328
2019_norges-frukt-og-grnnsakgrossisters-forbund_284b7940-5bb1-498a-b3b7-04f7b98de71d.txt,høringer/foer-2022/2019_norges-frukt-og-grnnsakgrossisters-forbund_284b7940-5bb1-498a-b3b7-04f7b98de71d.txt,2019,Norges Frukt- og Grønnsakgrossisters Forbund,284b7940-5bb1-498a-b3b7-04f7b98de71d,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000041_sha256_b4c4d5a802aaf904b903292a726c99d71e21e87789dc29d4c0a1555967379b5c.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=284b7940-5bb1-498a-b3b7-04f7b98de71d,1152,180
2019_norges-skogeierforbund_574ba32d-2fc0-420f-9619-08e847c6263b.txt,høringer/foer-2022/2019_norges-skogeierforbund_574ba32d-2fc0-420f-9619-08e847c6263b.txt,2019,Norges Skogeierforbund,574ba32d-2fc0-420f-9619-08e847c6263b,html,data/content/nasjonalbiblioteket-svar-horing-nou-2019-18-skattlegging-av-havbruk-manual-20260209102305-d5e71684-918-20260209102358003-0_0000048_sha256_112b495b996a2dbf9898f8d92200546dc70a89b3093aeb198ba01484850557de.html,https://www.regjeringen.no/no/dokumenter/horing--nou-2019-18-skattlegging-av-havbruk/id2676532/?uid=574ba32d-2fc0-420f-9619-08e847c6263b,4026,575
